hora_do_dia,dia_semana,tipo_endereco,taxa_historica_cep,peso_kg,volume_l,chuva_mm,temperatura_c,tentativas_anteriores,motorista_experiente,probabilidade_verdadeira,rotulo_invertido,falhou
9,WEDNESDAY,RESIDENCIAL,0.2200,5.43,22.78,1.6,24.5,0,1,0.077192,0,0
12,THURSDAY,RURAL,0.2200,2.01,37.93,2.1,20.8,0,1,0.166932,0,0
17,SUNDAY,CONDOMINIO,0.1900,13.65,157.49,0.0,22.6,0,1,0.203139,0,0
12,THURSDAY,RESIDENCIAL,0.0600,12.53,115.52,10.8,14.3,0,1,0.107871,0,0
15,MONDAY,RESIDENCIAL,0.0800,5.78,56.09,0.0,17.1,0,1,0.053700,0,0
20,SATURDAY,RESIDENCIAL,0.3100,2.36,18.01,1.4,30.6,0,1,0.205224,0,0
9,SATURDAY,COMERCIAL,0.2200,1.24,44.57,0.0,22.8,1,1,0.498820,0,1
7,SUNDAY,RESIDENCIAL,0.0500,8.55,135.92,0.0,28.2,1,1,0.164026,0,1
10,FRIDAY,COMERCIAL,0.1900,3.67,26.05,0.0,21.0,0,1,0.077698,0,0
11,SUNDAY,RESIDENCIAL,0.2800,1.53,33.52,0.0,20.5,0,1,0.072583,0,0
10,WEDNESDAY,RESIDENCIAL,0.2200,1.27,21.66,0.0,26.1,1,1,0.178051,0,1
20,SUNDAY,RESIDENCIAL,0.2500,4.19,36.10,9.7,24.8,0,1,0.228227,0,0
13,SUNDAY,COMERCIAL,0.1100,1.34,21.50,5.1,23.3,0,1,0.241404,0,0
11,THURSDAY,RESIDENCIAL,0.0600,2.44,39.87,0.0,19.8,0,1,0.035794,0,0
10,SUNDAY,RURAL,0.2200,1.69,53.63,0.0,27.8,0,1,0.135026,0,0
17,MONDAY,RESIDENCIAL,0.2800,1.98,30.24,1.0,18.0,1,1,0.248890,0,0
9,SATURDAY,RESIDENCIAL,0.1100,3.66,34.09,0.0,23.0,0,1,0.042203,0,0
5,TUESDAY,COMERCIAL,0.3100,1.18,30.87,0.0,32.0,0,1,0.228461,0,1
7,MONDAY,RESIDENCIAL,0.0500,5.92,71.17,0.0,30.6,0,0,0.086644,0,0
15,SUNDAY,RESIDENCIAL,0.1100,4.46,25.73,10.9,18.8,0,1,0.077338,0,0
10,FRIDAY,RESIDENCIAL,0.0900,7.13,58.57,7.5,26.1,0,0,0.122607,0,1
9,TUESDAY,COMERCIAL,0.1200,3.48,74.63,4.8,23.0,0,0,0.146981,0,0
12,TUESDAY,RESIDENCIAL,0.1500,4.54,48.99,0.0,15.8,0,1,0.064493,0,0
1,SATURDAY,RESIDENCIAL,0.0900,14.09,100.59,0.0,32.4,1,1,0.312729,0,0
6,FRIDAY,RESIDENCIAL,0.2500,2.34,43.06,0.0,36.0,0,1,0.099817,0,1
13,THURSDAY,COMERCIAL,0.2500,2.16,14.97,0.0,17.2,0,1,0.105070,0,1
11,WEDNESDAY,RESIDENCIAL,0.0800,3.60,48.11,0.0,21.0,0,1,0.041985,0,0
16,WEDNESDAY,RESIDENCIAL,0.3100,0.68,23.06,1.1,16.5,0,1,0.102361,0,0
15,TUESDAY,RESIDENCIAL,0.0600,6.03,38.98,0.5,17.2,0,1,0.048024,0,0
10,WEDNESDAY,RESIDENCIAL,0.1200,5.45,61.80,0.0,19.9,0,1,0.052722,0,0
4,MONDAY,RESIDENCIAL,0.0500,11.57,57.32,15.4,28.7,1,0,0.521369,0,0
17,MONDAY,RESIDENCIAL,0.2800,7.61,58.84,4.8,17.4,0,1,0.143025,0,0
10,THURSDAY,CONDOMINIO,0.2200,9.59,125.81,0.7,28.3,0,1,0.185501,0,0
7,THURSDAY,RESIDENCIAL,0.0600,1.31,36.53,8.1,31.2,0,1,0.060504,0,0
9,FRIDAY,CONDOMINIO,0.1900,2.12,14.75,0.0,24.1,0,0,0.142339,0,0
10,MONDAY,RESIDENCIAL,0.0900,1.76,27.01,0.0,21.1,2,0,0.385573,0,1
8,WEDNESDAY,RESIDENCIAL,0.0900,8.98,43.13,0.0,29.1,1,0,0.238489,0,0
13,SATURDAY,COMERCIAL,0.3100,3.35,44.72,0.0,19.7,0,1,0.376749,0,1
18,TUESDAY,CONDOMINIO,0.1100,3.10,45.54,0.0,18.5,1,1,0.336185,0,0
9,THURSDAY,RESIDENCIAL,0.2800,3.94,45.36,0.0,24.5,0,1,0.094485,0,0
19,MONDAY,RESIDENCIAL,0.1200,2.24,20.77,0.7,21.0,0,1,0.097139,0,0
9,THURSDAY,COMERCIAL,0.2200,4.12,43.52,5.3,24.4,1,0,0.421548,0,0
10,THURSDAY,RESIDENCIAL,0.3100,1.57,49.83,0.0,20.1,0,0,0.151945,0,0
0,MONDAY,COMERCIAL,0.0900,4.51,70.54,0.0,25.2,1,1,0.290885,0,0
4,THURSDAY,COMERCIAL,0.0500,7.30,99.78,0.0,35.4,0,1,0.146743,0,0
12,SUNDAY,RESIDENCIAL,0.1500,0.57,15.25,0.0,21.9,0,0,0.088125,0,0
10,SATURDAY,COMERCIAL,0.1200,6.06,51.60,0.0,28.8,0,1,0.225116,0,0
5,THURSDAY,RESIDENCIAL,0.0800,1.70,32.41,1.1,26.2,0,1,0.076962,0,1
20,MONDAY,RESIDENCIAL,0.0800,1.14,43.28,7.8,21.9,3,0,0.865369,0,1
9,FRIDAY,RESIDENCIAL,0.0500,1.25,44.86,7.2,18.3,1,1,0.124629,0,0
12,THURSDAY,RESIDENCIAL,0.0800,3.54,48.91,0.6,17.0,1,1,0.138374,0,0
21,TUESDAY,RESIDENCIAL,0.0800,1.30,66.13,4.0,27.5,0,0,0.197344,0,0
17,TUESDAY,RESIDENCIAL,0.2800,2.18,29.71,0.1,22.7,0,1,0.104503,0,0
18,WEDNESDAY,COMERCIAL,0.2500,2.49,43.33,1.6,16.1,1,0,0.569441,0,1
5,MONDAY,CONDOMINIO,0.3100,4.34,52.79,0.0,23.1,0,1,0.253820,0,0
12,SATURDAY,RESIDENCIAL,0.3100,1.86,65.66,2.6,19.6,0,0,0.199111,0,0
19,SUNDAY,CONDOMINIO,0.0500,2.11,36.61,0.0,23.3,0,0,0.177291,0,0
20,SUNDAY,COMERCIAL,0.1200,3.13,14.54,8.4,21.0,0,0,0.541010,0,1
13,SUNDAY,RESIDENCIAL,0.0600,3.60,46.77,0.0,16.7,0,1,0.041134,0,0
7,MONDAY,RESIDENCIAL,0.1900,1.35,23.24,0.0,27.6,1,1,0.166410,0,0
14,WEDNESDAY,CONDOMINIO,0.2200,5.43,54.82,4.2,21.7,2,1,0.647491,0,0
17,MONDAY,RURAL,0.1900,5.72,69.81,0.0,19.2,2,0,0.753291,0,1
10,SATURDAY,COMERCIAL,0.0800,4.66,26.51,2.6,24.3,1,1,0.400241,0,0
3,FRIDAY,COMERCIAL,0.1200,0.71,15.70,0.0,33.1,0,0,0.185813,0,0
16,WEDNESDAY,RESIDENCIAL,0.1500,1.28,9.18,0.0,21.6,0,1,0.057363,0,0
19,TUESDAY,RURAL,0.2500,2.08,23.66,0.0,20.6,2,0,0.846660,0,1
15,THURSDAY,CONDOMINIO,0.1200,10.54,115.25,0.0,20.6,0,1,0.137822,0,0
16,SUNDAY,RESIDENCIAL,0.2800,1.17,13.05,0.0,17.6,1,0,0.310764,0,0
12,WEDNESDAY,CONDOMINIO,0.0900,4.81,47.87,0.9,22.0,0,1,0.091308,0,0
14,SUNDAY,CONDOMINIO,0.2200,2.25,13.47,0.0,12.6,1,1,0.230078,0,1
17,TUESDAY,RESIDENCIAL,0.2800,3.28,23.36,0.0,17.1,0,1,0.094272,0,0
7,FRIDAY,COMERCIAL,0.0900,5.10,82.91,21.1,28.2,0,1,0.179851,0,0
14,THURSDAY,RURAL,0.3100,3.05,79.55,2.0,21.1,0,0,0.376707,0,1
21,FRIDAY,RESIDENCIAL,0.0500,2.50,34.99,2.3,26.0,0,0,0.151352,0,0
15,WEDNESDAY,RESIDENCIAL,0.0900,1.99,42.24,0.0,18.9,1,1,0.136663,0,0
9,WEDNESDAY,CONDOMINIO,0.2200,4.71,23.12,1.9,24.3,0,0,0.184182,0,0
2,THURSDAY,RESIDENCIAL,0.0600,1.42,34.55,0.0,24.9,0,0,0.110239,0,0
20,SATURDAY,CONDOMINIO,0.1100,4.19,88.52,0.0,21.2,1,0,0.505707,0,0
8,THURSDAY,RESIDENCIAL,0.1100,3.65,51.05,4.0,23.7,0,0,0.098807,0,1
6,WEDNESDAY,CONDOMINIO,0.2200,2.09,29.50,0.0,30.7,0,1,0.115500,0,0
15,THURSDAY,COMERCIAL,0.1100,9.84,141.50,0.0,17.0,0,1,0.118366,0,0
8,THURSDAY,CONDOMINIO,0.1200,14.64,104.77,0.0,25.0,1,1,0.302606,0,0
18,THURSDAY,RESIDENCIAL,0.2200,4.43,54.02,4.2,19.9,2,1,0.666818,0,0
12,TUESDAY,CONDOMINIO,0.0500,5.07,46.50,5.6,18.2,0,0,0.145387,0,0
12,SUNDAY,CONDOMINIO,0.1200,5.65,37.69,0.0,19.7,0,1,0.084402,0,0
11,TUESDAY,RESIDENCIAL,0.2800,1.11,33.54,0.0,18.4,0,1,0.075852,0,0
7,FRIDAY,RURAL,0.1500,4.55,35.10,0.0,26.3,1,0,0.396553,0,0
17,SATURDAY,CONDOMINIO,0.0900,2.90,43.45,4.8,20.7,0,0,0.146328,0,0
15,MONDAY,COMERCIAL,0.2200,2.28,28.21,0.0,21.9,0,1,0.107921,0,0
13,SATURDAY,CONDOMINIO,0.1500,1.25,10.37,0.0,20.8,0,1,0.078618,0,0
11,SATURDAY,RESIDENCIAL,0.0900,6.45,80.85,0.0,23.6,0,1,0.050529,0,0
7,MONDAY,RESIDENCIAL,0.0500,2.20,42.68,0.0,27.1,0,1,0.039838,0,1
11,FRIDAY,RESIDENCIAL,0.3100,12.34,147.12,0.0,23.1,0,1,0.174939,0,0
9,THURSDAY,CONDOMINIO,0.3100,3.05,31.63,0.0,23.3,0,1,0.142922,0,0
6,WEDNESDAY,RESIDENCIAL,0.1100,2.11,46.78,0.0,32.8,0,1,0.056565,0,0
11,FRIDAY,COMERCIAL,0.0600,1.42,18.95,1.5,22.6,0,0,0.080973,0,0
3,FRIDAY,CONDOMINIO,0.2200,1.50,25.46,2.0,24.2,0,1,0.181434,0,0
18,TUESDAY,RESIDENCIAL,0.1500,9.37,44.02,0.0,16.8,0,1,0.124154,0,0
11,SATURDAY,CONDOMINIO,0.0500,3.34,76.18,0.0,18.7,0,1,0.055316,0,0
17,WEDNESDAY,CONDOMINIO,0.0600,2.28,53.34,0.0,20.0,2,0,0.552397,0,1
11,THURSDAY,COMERCIAL,0.1200,1.42,51.86,0.0,19.7,0,0,0.101282,0,0
8,SATURDAY,RESIDENCIAL,0.0500,2.46,45.29,6.3,25.0,0,1,0.046360,0,0
13,SATURDAY,CONDOMINIO,0.0900,4.97,35.55,1.6,17.1,0,0,0.123516,0,0
8,TUESDAY,COMERCIAL,0.1500,3.02,44.17,0.0,25.1,2,1,0.426580,0,0
12,FRIDAY,COMERCIAL,0.0800,7.63,136.61,0.0,17.9,2,1,0.503797,0,1
20,WEDNESDAY,RESIDENCIAL,0.1500,6.61,106.23,0.1,19.7,0,0,0.238426,0,0
22,SATURDAY,RESIDENCIAL,0.1200,12.33,151.37,0.0,21.7,1,1,0.326893,0,0
9,THURSDAY,RESIDENCIAL,0.2200,1.44,18.00,0.0,20.0,1,1,0.159494,0,1
17,FRIDAY,CONDOMINIO,0.2200,2.90,30.02,0.0,17.7,1,1,0.284262,0,0
18,MONDAY,CONDOMINIO,0.1500,1.77,21.67,5.6,19.0,0,0,0.281493,0,0
15,FRIDAY,CONDOMINIO,0.2500,0.89,29.22,0.0,12.5,0,0,0.180810,0,0
1,FRIDAY,RURAL,0.2500,4.89,22.02,0.8,27.9,0,1,0.260057,0,1
15,MONDAY,RESIDENCIAL,0.0900,4.47,60.06,1.1,20.5,0,1,0.061312,0,0
12,SATURDAY,RESIDENCIAL,0.0800,4.77,32.41,5.0,15.0,0,0,0.086581,0,0
9,TUESDAY,CONDOMINIO,0.1100,5.42,74.31,5.2,21.4,0,1,0.102914,0,0
4,MONDAY,RURAL,0.2500,0.86,11.84,0.0,29.4,1,0,0.612269,0,1
11,THURSDAY,COMERCIAL,0.1100,2.48,81.80,3.5,23.4,0,0,0.136426,0,0
16,WEDNESDAY,RESIDENCIAL,0.1900,1.76,9.08,9.5,17.2,2,1,0.477969,0,1
15,SUNDAY,RESIDENCIAL,0.3100,0.80,17.70,0.0,14.3,0,1,0.084463,0,0
7,SUNDAY,RESIDENCIAL,0.0900,4.36,46.91,0.0,26.2,0,1,0.044389,0,0
20,FRIDAY,RESIDENCIAL,0.3100,2.76,14.69,15.1,22.4,0,0,0.436657,0,0
13,TUESDAY,RESIDENCIAL,0.0600,3.43,36.15,1.6,24.1,0,1,0.053370,0,0
13,THURSDAY,RESIDENCIAL,0.0600,0.61,17.08,9.6,20.3,0,0,0.100794,0,0
16,SUNDAY,COMERCIAL,0.0600,4.72,51.79,0.0,21.5,0,1,0.197049,0,0
6,TUESDAY,RESIDENCIAL,0.0900,7.95,107.51,0.0,30.7,1,1,0.190431,0,0
10,WEDNESDAY,RESIDENCIAL,0.1200,4.47,22.39,0.0,22.8,1,0,0.203803,0,0
7,FRIDAY,COMERCIAL,0.2200,2.98,46.85,0.0,27.5,1,1,0.257673,0,0
7,MONDAY,CONDOMINIO,0.3100,2.38,61.36,3.9,26.7,1,1,0.414460,0,1
23,SUNDAY,RESIDENCIAL,0.0500,2.35,21.36,0.0,26.0,0,0,0.096581,0,0
7,FRIDAY,COMERCIAL,0.3100,0.54,29.82,0.0,27.5,2,0,0.694826,0,1
7,SUNDAY,CONDOMINIO,0.1500,2.55,61.56,0.0,27.5,1,0,0.334031,0,1
12,THURSDAY,COMERCIAL,0.3100,2.89,15.38,0.0,22.3,0,1,0.144275,0,0
6,SATURDAY,RESIDENCIAL,0.1200,2.08,31.12,0.0,24.4,0,1,0.042880,0,0
7,TUESDAY,RESIDENCIAL,0.3100,20.62,237.52,0.0,28.3,0,1,0.293505,0,0
1,SUNDAY,COMERCIAL,0.0900,14.00,186.22,0.0,33.5,0,1,0.518711,0,0
14,SUNDAY,COMERCIAL,0.2200,1.87,26.51,0.0,20.2,1,0,0.665252,0,1
15,FRIDAY,COMERCIAL,0.3100,3.03,71.14,1.9,22.2,0,0,0.284919,0,1
6,SUNDAY,RESIDENCIAL,0.3100,1.70,37.80,0.0,27.7,0,1,0.094294,0,0
11,WEDNESDAY,RESIDENCIAL,0.0800,3.70,47.28,0.0,20.2,0,0,0.069501,0,0
12,SATURDAY,RESIDENCIAL,0.1100,1.56,9.04,0.0,16.3,0,1,0.040744,0,0
15,MONDAY,RESIDENCIAL,0.1200,2.95,29.81,0.0,15.9,0,1,0.051710,0,0
20,WEDNESDAY,RESIDENCIAL,0.1100,6.86,67.10,0.0,23.6,0,1,0.124761,0,0
8,FRIDAY,RESIDENCIAL,0.0900,3.98,90.59,0.0,24.9,0,1,0.055717,0,0
15,SUNDAY,RESIDENCIAL,0.1500,2.71,86.45,0.0,17.8,0,1,0.067204,0,0
20,WEDNESDAY,RESIDENCIAL,0.1100,1.87,28.17,0.0,19.7,1,1,0.230309,0,0
14,MONDAY,RESIDENCIAL,0.1100,2.92,53.74,0.0,21.1,0,1,0.060084,0,0
7,MONDAY,RESIDENCIAL,0.1100,3.07,23.32,1.1,26.5,0,1,0.049244,0,0
16,TUESDAY,RESIDENCIAL,0.0500,1.67,47.98,0.0,21.3,0,0,0.076539,0,0
17,WEDNESDAY,COMERCIAL,0.1100,4.94,46.10,0.8,18.6,0,1,0.079871,0,0
6,TUESDAY,RESIDENCIAL,0.1100,0.93,22.67,0.0,26.7,0,0,0.075016,0,0
2,SATURDAY,CONDOMINIO,0.2800,2.65,55.10,0.0,25.6,1,0,0.591133,0,1
6,SATURDAY,RURAL,0.2500,0.91,25.30,0.0,22.9,0,0,0.194967,0,0
13,SATURDAY,RESIDENCIAL,0.1100,3.72,57.72,0.1,22.3,0,1,0.058106,0,0
10,WEDNESDAY,RESIDENCIAL,0.2200,4.06,27.53,8.6,18.9,1,0,0.344483,0,0
19,WEDNESDAY,RURAL,0.1900,5.29,66.29,0.4,20.2,1,1,0.519842,0,0
1,THURSDAY,RESIDENCIAL,0.2800,3.46,31.37,2.4,23.9,1,0,0.504495,0,1
11,SATURDAY,CONDOMINIO,0.0600,2.70,13.18,0.0,21.1,0,0,0.078148,0,0
12,THURSDAY,CONDOMINIO,0.1500,2.15,26.06,0.0,20.7,0,1,0.092961,0,0
16,MONDAY,RESIDENCIAL,0.0900,1.77,39.01,0.0,18.8,1,1,0.134271,0,1
17,WEDNESDAY,RURAL,0.3100,2.54,15.62,0.0,16.1,0,1,0.180640,0,0
17,THURSDAY,CONDOMINIO,0.1500,15.07,96.34,0.0,18.8,0,1,0.152919,0,0
7,TUESDAY,RURAL,0.3100,4.51,50.91,0.0,31.0,0,1,0.218640,0,0
7,MONDAY,RESIDENCIAL,0.1500,2.15,29.85,0.0,24.4,0,1,0.052708,0,0
0,THURSDAY,COMERCIAL,0.2800,0.41,4.92,3.4,27.4,0,1,0.197964,0,0
7,FRIDAY,RESIDENCIAL,0.1900,24.27,250.00,12.6,24.7,0,1,0.326898,0,0
14,WEDNESDAY,CONDOMINIO,0.1900,9.81,107.53,12.3,13.6,0,1,0.233415,0,1
8,SATURDAY,COMERCIAL,0.1200,1.77,36.61,4.1,22.0,0,0,0.308998,0,0
12,MONDAY,RESIDENCIAL,0.0900,0.94,43.63,18.2,16.0,0,0,0.160707,0,0
13,MONDAY,RESIDENCIAL,0.1100,1.32,18.68,11.5,18.6,0,1,0.078509,0,0
12,WEDNESDAY,COMERCIAL,0.1900,18.02,250.00,0.0,18.8,1,0,0.653962,0,0
21,MONDAY,RESIDENCIAL,0.1500,0.97,18.02,0.0,21.9,0,1,0.102876,0,1
5,MONDAY,RESIDENCIAL,0.0600,2.91,24.89,0.0,30.1,0,0,0.120714,0,0
16,WEDNESDAY,RESIDENCIAL,0.2500,6.39,68.82,0.0,21.4,0,0,0.184377,0,0
10,TUESDAY,RURAL,0.2800,1.98,20.42,0.0,20.6,0,0,0.224990,0,1
20,SATURDAY,CONDOMINIO,0.1500,0.84,15.10,0.0,20.4,0,0,0.212386,0,0
9,WEDNESDAY,COMERCIAL,0.2800,2.54,46.63,0.0,20.0,0,0,0.177997,0,0
16,SUNDAY,RESIDENCIAL,0.0800,1.14,63.85,0.0,12.5,0,0,0.069390,0,0
17,THURSDAY,RESIDENCIAL,0.2200,2.35,45.71,0.0,16.8,0,1,0.079995,0,1
10,FRIDAY,COMERCIAL,0.1100,3.21,34.21,0.0,20.8,2,1,0.359644,0,0
20,MONDAY,RESIDENCIAL,0.0900,1.86,50.31,0.0,17.7,0,1,0.088003,0,0
12,TUESDAY,COMERCIAL,0.1900,6.81,104.27,0.0,18.2,1,0,0.440614,0,0
10,SATURDAY,RESIDENCIAL,0.3100,9.93,89.46,0.0,15.5,2,0,0.658382,0,0
19,MONDAY,CONDOMINIO,0.2800,0.95,41.45,4.3,23.4,0,1,0.293395,0,0
11,MONDAY,RESIDENCIAL,0.2500,1.39,21.37,0.0,19.1,1,1,0.175409,0,1
14,SUNDAY,RURAL,0.3100,2.90,44.14,0.0,14.3,0,0,0.273897,0,0
7,WEDNESDAY,RESIDENCIAL,0.0800,6.64,31.05,0.0,27.5,0,1,0.047889,0,0
14,THURSDAY,RURAL,0.3100,0.19,23.00,0.0,16.2,1,0,0.527659,0,1
8,THURSDAY,RESIDENCIAL,0.1200,3.14,73.81,5.5,27.2,0,1,0.075525,0,0
7,SATURDAY,CONDOMINIO,0.1100,7.46,63.37,0.0,28.3,0,1,0.086747,0,0
17,MONDAY,CONDOMINIO,0.3100,3.09,21.95,0.0,13.3,0,0,0.226365,1,1
18,TUESDAY,RESIDENCIAL,0.1500,1.43,37.07,0.0,22.4,0,1,0.112249,0,0
10,THURSDAY,CONDOMINIO,0.1100,3.97,52.17,0.0,24.9,0,0,0.129649,0,0
8,THURSDAY,RESIDENCIAL,0.1900,3.28,26.46,0.1,27.0,0,0,0.108355,0,0
5,WEDNESDAY,RESIDENCIAL,0.1100,8.50,62.82,0.0,27.7,0,1,0.109855,0,0
17,TUESDAY,RESIDENCIAL,0.2500,14.81,85.64,0.0,14.9,1,1,0.312343,0,0
13,TUESDAY,RESIDENCIAL,0.2200,4.50,34.32,0.0,19.5,1,1,0.217513,0,0
7,TUESDAY,RESIDENCIAL,0.2800,3.30,75.76,0.0,29.6,1,0,0.400721,0,0
1,SATURDAY,RESIDENCIAL,0.0500,3.72,49.26,0.9,29.4,0,1,0.073682,0,0
17,TUESDAY,RESIDENCIAL,0.0600,2.14,27.62,0.0,21.2,2,1,0.294834,0,0
9,SATURDAY,RESIDENCIAL,0.3100,4.30,34.68,0.0,25.5,0,0,0.153972,0,0
19,FRIDAY,RESIDENCIAL,0.1100,4.51,22.26,7.9,22.2,1,0,0.448011,0,0
8,WEDNESDAY,COMERCIAL,0.0500,1.54,18.98,0.0,30.6,1,0,0.218645,0,0
18,MONDAY,RURAL,0.1500,5.41,57.47,11.1,20.2,0,1,0.324894,0,0
10,WEDNESDAY,RESIDENCIAL,0.0500,1.52,51.79,9.0,20.7,0,1,0.052858,0,0
4,THURSDAY,RESIDENCIAL,0.3100,4.83,75.18,1.7,31.6,0,0,0.347504,0,1
17,MONDAY,RESIDENCIAL,0.1200,2.33,45.78,0.0,16.2,0,1,0.054442,0,0
11,SUNDAY,CONDOMINIO,0.1500,5.91,26.64,0.0,16.5,0,1,0.068135,0,0
11,SATURDAY,CONDOMINIO,0.2800,13.33,198.99,9.6,23.0,0,1,0.341011,0,1
19,THURSDAY,RESIDENCIAL,0.0900,4.07,44.14,0.0,20.3,0,1,0.094860,0,0
14,THURSDAY,RESIDENCIAL,0.0800,6.32,24.58,0.0,20.3,0,1,0.051286,0,0
21,WEDNESDAY,RESIDENCIAL,0.1100,3.37,50.30,9.3,21.8,3,1,0.829197,0,1
8,SATURDAY,RESIDENCIAL,0.1100,1.02,42.47,0.0,19.9,0,1,0.038545,0,0
15,MONDAY,RESIDENCIAL,0.2200,1.39,37.87,10.3,16.1,3,0,0.858359,0,1
12,SATURDAY,CONDOMINIO,0.2200,1.27,40.74,0.0,24.4,0,1,0.120544,0,0
20,FRIDAY,RESIDENCIAL,0.2200,5.82,73.83,0.0,22.4,2,1,0.661239,1,1
15,SUNDAY,RESIDENCIAL,0.0900,2.48,33.19,0.0,19.3,0,0,0.075213,0,0
21,SUNDAY,RESIDENCIAL,0.0900,3.22,32.62,0.0,21.0,0,1,0.082487,0,0
8,SUNDAY,CONDOMINIO,0.2200,0.68,41.82,0.0,28.5,0,1,0.102871,0,1
8,TUESDAY,RURAL,0.2800,0.84,14.09,0.0,26.8,0,1,0.152304,0,0
7,TUESDAY,RESIDENCIAL,0.2500,7.86,114.45,17.4,32.9,0,1,0.258324,0,0
12,TUESDAY,RURAL,0.2500,3.81,23.15,0.0,18.1,0,1,0.161089,0,0
18,WEDNESDAY,RESIDENCIAL,0.1500,3.54,36.42,0.0,12.0,0,1,0.097456,0,0
17,SATURDAY,RESIDENCIAL,0.1500,1.97,43.67,7.9,22.6,0,1,0.085601,0,0
15,FRIDAY,RESIDENCIAL,0.0800,1.58,36.83,9.0,20.1,0,1,0.070033,0,0
17,SATURDAY,CONDOMINIO,0.3100,1.18,15.04,0.0,20.4,2,0,0.718627,0,1
20,TUESDAY,RESIDENCIAL,0.3100,2.14,11.09,0.0,25.5,1,0,0.549304,0,0
13,THURSDAY,RESIDENCIAL,0.0500,0.38,8.49,0.0,12.0,0,1,0.031783,0,0
13,THURSDAY,RESIDENCIAL,0.1200,3.09,73.20,0.0,19.3,2,1,0.386049,0,0
10,TUESDAY,RESIDENCIAL,0.0600,1.82,29.68,0.0,21.7,0,1,0.035169,0,0
13,TUESDAY,RESIDENCIAL,0.3100,23.35,196.64,6.1,24.1,0,0,0.504202,0,0
11,THURSDAY,RESIDENCIAL,0.1200,5.95,40.36,0.0,23.2,0,0,0.087399,0,0
9,THURSDAY,RESIDENCIAL,0.2500,0.90,22.41,0.0,16.9,0,0,0.104344,0,0
6,MONDAY,RESIDENCIAL,0.2800,1.62,24.16,13.1,34.2,1,1,0.373002,0,0
11,SUNDAY,RESIDENCIAL,0.0900,3.43,77.79,4.4,20.2,0,1,0.052596,0,0
9,SATURDAY,RESIDENCIAL,0.1500,3.25,41.55,2.3,24.1,0,1,0.056410,0,0
13,SATURDAY,RESIDENCIAL,0.2500,8.56,55.26,0.0,15.2,2,1,0.484765,0,1
21,SATURDAY,RESIDENCIAL,0.0600,11.06,152.82,0.0,24.9,0,1,0.145018,0,0
19,SATURDAY,CONDOMINIO,0.0500,2.78,77.19,8.3,21.1,0,1,0.171329,0,0
11,TUESDAY,RESIDENCIAL,0.1100,2.69,50.06,5.4,19.1,1,1,0.152192,0,0
16,SUNDAY,RESIDENCIAL,0.3100,4.62,49.55,0.0,17.1,2,1,0.523907,0,1
13,TUESDAY,RESIDENCIAL,0.1500,2.56,47.62,0.0,25.7,2,1,0.417871,0,1
9,SATURDAY,RESIDENCIAL,0.0500,11.19,174.05,0.0,26.6,1,0,0.290687,0,0
12,THURSDAY,COMERCIAL,0.0900,3.45,49.94,0.0,18.8,0,0,0.116295,0,0
5,THURSDAY,COMERCIAL,0.0600,2.76,36.26,7.7,34.8,0,1,0.147611,0,0
13,MONDAY,COMERCIAL,0.3100,0.81,11.37,0.0,15.9,0,1,0.121717,0,0
17,TUESDAY,RESIDENCIAL,0.1200,2.71,36.46,0.0,21.3,0,0,0.097053,0,1
6,SATURDAY,RESIDENCIAL,0.1900,0.88,33.46,0.0,30.8,0,1,0.061910,0,0
14,THURSDAY,RESIDENCIAL,0.1200,3.67,47.13,0.0,17.8,0,0,0.096762,0,0
2,SUNDAY,CONDOMINIO,0.0900,4.85,75.37,0.0,29.1,0,1,0.137612,0,0
16,WEDNESDAY,RESIDENCIAL,0.2800,2.36,56.47,0.0,17.2,0,0,0.167825,0,1
15,FRIDAY,RESIDENCIAL,0.0900,1.97,51.59,1.5,20.5,0,1,0.056953,0,0
19,WEDNESDAY,RESIDENCIAL,0.0600,4.05,86.00,6.5,20.3,0,1,0.128280,0,0
18,SUNDAY,RESIDENCIAL,0.0900,5.43,80.40,0.0,18.4,0,0,0.159139,0,0
20,WEDNESDAY,CONDOMINIO,0.2800,0.56,35.31,14.6,23.1,1,0,0.767499,0,0
14,SUNDAY,RESIDENCIAL,0.0800,1.02,18.29,0.0,21.1,0,1,0.040725,0,0
14,WEDNESDAY,RESIDENCIAL,0.1100,2.01,32.52,0.0,21.0,0,1,0.054184,0,0
18,MONDAY,COMERCIAL,0.0500,0.79,18.59,4.0,23.8,0,0,0.182442,0,0
12,MONDAY,RESIDENCIAL,0.1500,1.49,25.56,0.0,18.5,0,0,0.096171,0,0
10,THURSDAY,CONDOMINIO,0.0800,0.57,12.08,1.7,19.8,0,1,0.054944,0,0
14,MONDAY,RESIDENCIAL,0.0500,6.18,36.64,0.0,19.3,0,1,0.046845,0,0
17,MONDAY,RESIDENCIAL,0.3100,4.25,23.14,2.9,17.3,0,0,0.192369,0,0
19,THURSDAY,CONDOMINIO,0.1200,1.09,26.98,0.0,17.6,0,0,0.208692,0,1
14,MONDAY,RESIDENCIAL,0.0800,2.63,39.93,4.5,21.2,0,1,0.061339,0,0
16,SUNDAY,CONDOMINIO,0.0900,1.93,20.50,0.0,15.4,2,1,0.365458,0,0
7,SUNDAY,RESIDENCIAL,0.3100,3.96,67.62,0.0,31.2,1,1,0.285667,0,0
